product_name,price,item_type,description,misc_notes,in_stock,supplier
Millers - NanoDrive Fully Synthetic Engine Oil With Nano Tec - CFS 0w20 NT - 1 Litre,14.15,,"CFS 0w20 NT Fully Synthetic Engine Oil with Nano Technology1 Litre Description:Fully Synthetic Triple Ester Nano Technology Formulation.  For modern competition engines where maximum power release and ultra low friction are required.  Formulated for use in qualifying or shorter duration events where the engine is designed to take advantage of this type of low drag/low friction lubricant. Application:Most commonly used in GT86 & BRZ EnginesFor competition engines where maximum power release is the preferred criteria, especially for qualifying or shorter duration events where the engine has been designed for this type of crankcase lubricant.  Ideal for use as a qualifying oil.  Suitable for operating at 125°C with peak temperatures up to 150°C.  Intended for racing and track use.  Can be used for road cars where a fully synthetic 0w20 is recommended by the original manufacturer. User Benefits:Significantly reduces friction and heatReduces component wear which promotes longer engine lifeIncreases power output and torque, superior anti-friction and anti-wear characteristicsImproves reliability and energy efficiency",No notes available,In Stock,FenSport
HKS Exhaust Manifold - Equal Length Header - No Cat - GT86 & BRZ,950,,"HKS Stainless Equal Length Exhaust Manifold for GT86 & BRZNo Cat 60mm pipe diameterThe HKS 4-2-1 manifold is equal length and produces more power from 3,000rpm onwards. Fensport Tip: Ecu will require tuning, we recommend our GT86 & BRZ NA Remap for maximum power gains. ",ECU tuning will be required,Not In Stock,FenSport
Beat Sonic Shark Fin Antenna - Version 2 - Various Colours - GT86 & BRZ,92,,"GT86 & BRZ Beat Sonic Shark Fin Antenna - Version 2THESE ARE NOW DISCONTINUED - ONCE STOCK IS GONE THEY ARE NO LONGER AVAILABLEThe Beat Sonic sharkfin aerial allows you to change the standard antenna and simply replace with a pre-painted shark fin aerial designed to match the contours perfectly. Features: Shark Fin antenna specially designed and manufactured for Toyota GT86 models.   Matches the curves of the GT86 to ensure exact fitment.   Pre-painted and color matched to GT86 models for an exact match in color using high quality OEM paint.   Directly replace GT86 rear roof antenna.   Helical coil antenna to directly connect to antenna base using M5 screw.   3M Double-sided tape used to easily secure shark fin antenna.   Easy installation requires no modification and easily reversible.   Compatible for AM/FM Radio, HD Radio and Satellite Radio signals.   Patent pending design.   Made in JapanSpecifications: Size: 8. 20 in(length) 3. 65 in(width) 2. 60 in(height) Frequency Range: FM (76. 0MHz - 108. 0MHz) AM (530KHz - 1710KHz)  Antenna Type: Helical Coil  Installation: Double-sided 3M adhesive tape  Attachment Screw: M5Available in white, grey, black, blue, red & orange. ",No notes available,In Stock,FenSport
Coilover Kit - HKS Hipermax IV GT - GT86 & BRZ,1450,,"HKS Hipermax IV GT coilover kit for GT86 & BRZHKS's coilover kit is designed for sports road and street driving, by carefully optimising spring and damper rates a comfortable & sporty ride can be had at lower ride heights. Features:Single Tube Damper DesignMono tube dampers allow for more accurate and stable control and adjustment of dampening.  Lower ride height and centre of gravity gives a more stable ride. Dust BootProtect the shaft from the flying stones. PNE CoatingUsing this special surface coating provides 5 times better durability over standard galvanising.  This prevents build-up around the threads of the adjustment areas allowing for easier height adjustment. ""M Shaft""With the new design of cylinder shaft since the HIPERMAX M-1, MAX IV increased the cylinder shaft size to have a firm damping even at a little stroke range because of the optimized oil pressure characteristic.  We mainly adopted this to the rear damper that can have a better driving experience. New Design NeedleNewly designed needle has been used to revise the very low speed and middle and high speed dampening which is key to a comfort ride. Reduction of Unsprung WeightIn order to reduce unsprung weight, bracket, ride height adjusters and lock nuts are made from aluminium.  (Not for all vehicles)30 Step Damping Force Adjustment30 levels of dampening adjustment allow fine tune adjustment for street or circuit. Kit Includes:4 x 30 way adjustable coilover shocks Front - camber adjustable top mounts with spherical bearingRear - alloy top mounts with rubber centresSpring rate - Front 6kg, Rear 4kgHeight adjustment range - Front 0 to -50mm, Rear 0 to -75mm",No notes available,Not In Stock,FenSport
TRD Carbon Sticker Emblem - 20 x 85mm,9.9,,"TRD Carbon Sticker Emblem20 x 85mmCarbon fiber, transparent polyurethane",,In Stock,FenSport
TRD Soft Emblem 21,12.96,,TRD Racing Development - Soft Emblem 2180 x 52mm,,In Stock,FenSport
HKS Exhaust System - High Power Spec L II - Carbon or Titanium Tips - GT86 & BRZ,1250,,"GT86 & BRZ Exhaust System - HKS High Power Spec L IIThe exhaust comes as standard with burnt titanium tips, carbon tips are available as an extra.  These come in a separate box unfitted which you will need to fit yourself. HKS lightweight design has reduced the system weight by 50% over the stock exhaust system.  The low exhaust pressure design is capable for 350PS making this exhaust ideal for both supercharged and turbocharged GT86 & BRZ. Main material is high quality stainless steel SUS30460-50mm pipe diameter94mm TailpipesClose noise level at Idle 90db (standard 86) ",No notes available,Not In Stock,FenSport
Head Gasket - Cosworth - Right Hand - Various Thickness - GT86 & BRZ,58.29,,"Cosworth Head Gasket  - Right Hand for GT86 & BRZCosworth high performance head gaskets for the FA20 engine are engineered to seal in power under the most demanding conditions. Constructed from stainless steel with a folded stopper layer, each application features superior sealing compared to conventional multi layer gaskets. For best sealing performance we recommend installation with ARP head bolts for even higher seal strength. Various Thickness available. Compression ratio is calculated at 0. 78mm is 12. 51. 05mm is 12. 1 1. 45mm is 11. 6Note: Right Hand",No notes available,In Stock,FenSport
LSD - M Factory 1.0 Way Plate Type - GT86 & BRZ,781.75,,"1. 0 Way Plate Type LSD (Locks on Acceleration Only)The MFactory Metal Plate LSD for the GT86 & BRZ provides smooth and constant distribution of power to the wheels, putting the power to the ground and maximises your vehicle's traction where conventional Torsen LSD's fail.  All MFactory Metal Plate LSD's are set at 60% Lock for Street/Track usage. Features: Made from imported Japanese Steel Forged and Cryo-Tempered for unsurpassed toughness Advanced Shot Peening technology increases surface hardness Only the highest quality Brighton-Best Hardware is used Coil Spring preload system ensures minimal powerloss and maximum response Lower initial pressure ensures maximum durability and chatter-free operation Fully rebuildable with adjustable lock (60-100%) and option of different cam type The 1. 0 way cam type provides the option to adjust for 2 distinct levels of initial torque transfer",No notes available,Not In Stock,FenSport
Seibon Carbon Fibre Roof Panel - Full Replacement - GT86 & BRZ,1878,,"GT86 / BRZ Dry Carbon Roof Cover - Full ReplacementWeight 2. 8 kgSeibon Carbon are specialists in the design and manufacture of high quality carbon fibre body parts.  All products are stylish and functional.  Everything is made from top grade carbon fibre, and is rigorously inspected during a multiple step quality control process.  All Seibon products come with a clear coat warranty and fitment guarantee to ensure satisfaction and confidence.  When looking for a carbon fibre you can be sure you will enjoy a tight and constant weave with Seibon products",No notes available,Not In Stock,FenSport
Coilover kit - BC Racing - RM Series Type MA - GT86 & BRZ,874.14,,"The BC Racing RM series for the GT86 & BRZ feature high quality damping adjustable monotube inverted dampers at the front or front and rear, depending on vehicle.  The RM coilovers offer the majority of the features of the BR series but with the additional benefit of the inverted damper unit.  Inverting the damper unit brings with it a number of advantages. Unsprung weight is reduced by moving the oil and gas reservoir way from the hub and attaching it to the shell.  Unsprung weight is vital to a cars performance as a lighter wheel and hub assembly which readily moves in response to road bumps will have more grip when tracking over an imperfect road. Rideheight adjustable - the lower mount can be wound up or down the damper body to allow rideheight adjustment. The lower spring platform of the BC Racing coilovers are adjustable, to allow corner weight adjustment. Kit Includes4 x Coilover shocks & springsFront pillowball top mounts with adjustable camberRear top mounts with rubber centresVarious spring rates availableRecommended spring rates for best balance of performance & comfort to suit the majority of users are Front 6kg. mm, Rear 6kg. mm",No notes available,Not In Stock,FenSport
Oil Filler Cap - HKS - GT86,59,,HKS Oil Filler Cap for GT86 & BRZMachined from billet alloy (Duralumin) with red alumite treatment.  Complete with the HKS logo. Both elegant and sporty with intended motorsport use and the option of using a spring lock.  (spring lock not supplied),No notes available,Not In Stock,FenSport
Camshaft Position Sensor - Straight Type - GT86 & BRZ,83.27,,Camshaft Position Sensor for GT86 & BRZ Straight type Fits Right Hand exhaust cam ,No notes available,Not In Stock,FenSport
LSD - M Factory Uprated Helical Type - GT86 & BRZ,586.3,,"The M Factory Helical LSD for the GT86 & BRZ is designed to withstand a lot more power/abuse, and uses a more aggressive tooth profile, which can bias more torque between left/right.  Stock is around 66%, M factory can go up to around 75%.  Features: Made from imported Japanese Steel  Forged and Cryo-Tempered for unsurpassed toughness  Advanced Shot Peening technology increases surface hardness  Designed to withstand the extreme shock loads of competition-level Drag Racing  Advanced gear geometry designed using industry-leading software puts more power to the ground Only the highest quality Brighton-Best Hardware is used  Maintenance-free Gears eliminates the need for special fluids & rebuilds associated with plate-type LSDs",No notes available,Not In Stock,FenSport
TRD Seat Rail - Right Hand - With Air Bag Canceller - GT86,176,,TRD GT86 Right Hand Seat Rail with Air Bag Canceller,No notes available,In Stock,FenSport
Topsage Carbon Fibre Rear Boot Garnish Cover - GT86 & BRZ,89.95,,Carbon Fibre Rear Boot Garnish CoverFinished in beautiful real 2 x 2 twill gloss carbon fibre. The cover simply fits over the existing garnish and is attached with either glue or 3m tape both of which are supplied. 2 holes are present for the original emblem / badge. GT86/BRZ,No notes available,Not In Stock,FenSport
"Tomei Expreme Overpipe GT86, GR86 & BRZ",250,,"Tomei Expreme Overpipe for GT86, GR86 & BRZLarger 60. 5mm diameter for improved exhaust efficiency and precision clearance designThe stock joint pipe is not only narrow, it also has flattened sections which severely limits the performance gains from fitting a high efficiency manifold.  However, our new pipe has its sections welded together to maintain a wide F60. 5 diameter throughout with additional weld beads on the inside for rigidityPolished stainless constructionIncludes all gaskets, nuts, bolts etc required for installation. ",No notes available,Not In Stock,FenSport
GT86 Plinth Badge,48.76,,GT86 Plinth Badge,Genuine part,Not In Stock,FenSport
Seibon Carbon Fibre Rear Diffuser Cover - TB Style - GT86 & BRZ,860,,"GT86 & BRZ Seibon Carbon Rear Diffuser Cover - TB StyleWeight 2. 95 kgSeibon Carbon are specialists in the design and manufacture of high quality carbon fibre body parts.  All products are stylish and functional.  Everything is made from top grade carbon fibre, and is rigorously inspected during a multiple step quality control process.  All Seibon products come with a clear coat warranty and fitment guarantee to ensure satisfaction and confidence.  When looking for a carbon fibre you can be sure you will enjoy a tight and constant weave with Seibon products",No notes available,Not In Stock,FenSport
Clutch Kit - Xtreme Twin Plate - 230mm - GT86 & BRZ,1086.29,,Xtreme 230mm Twin Plate Clutch Kit for GT86 & BRZDeveloped as an ultimate solution for very high horsepower cars.  Xtreme twin plate racing clutch kit does not compromise.  This is the clutch used on the Fensport GT86R. Features: Solid centre drive hubCeramic driveplates 230mm Anodised billet alloy cover with 1300kg clamping forceLightweight Billet Steel FlywheelRelease bearingTorque rating: 1327 ft-lb,Bellhousing needs modification near starter motor area to increase space.,Not In Stock,FenSport
"Strut Brace - Rear - Alloy - Cusco - GT86, GR86 & BRZ",120,,"Cusco Alloy Rear Strut Brace for GT86, GR86 & BRZCusco's alloy brace enhances the boot area as well as stiffening chassis by linking both sides. Strut brace centre bar is a ""Type OS"" oval design using a lightweight but strong alloy bar.  The end brackets are steel and are coated in Cusco's trademark blueEasily installed and perfect fitment. Note: Boot trim requires cutting. ",No notes available,Not In Stock,FenSport
TRD - Lightweight Steel Flywheel - GT86 & BRZ,384.15,,GT86 TRD Lightweight Flywheel for GT86 & BRZTRD Lightweight Flywheel delivers outstanding engine response and sharp pick up by reducing the weight and moment of inertia by 40% compare with standard type. Material: Chromium-Molybdenum Steel,Installing this Flywheel may cause juddering and noise with rough idling.,Not In Stock,FenSport
Clutch Kit -  Xtreme Stage 2 - GT86 & BRZ,508.5,,"Xtreme Sports Cushioned Paddle Clutch Kit - Stage 2 for GT86 & BRZ The stage 2 Xtreme clutch kit uses an upgraded clutch cover with increased clamping force, combined with a cushioned ceramic type friction disc.   This clutch provides a higher torque capacity and higher temperature tolerance.  Not so good for heavy traffic.  Normal Clutch wear rate is moderate.  Suitable for - very high performance road, race and trackday use - also suitable for forced induction cars. GT86 & BRZ Specific features:Ceramic driveplate with cushioned centre drive hubUprated clutch cover with 830kg clamping force.  (30% Uprated)Release bearingSpigot bearingClutch alignment toolTorque rating : 415 lb ft ",No notes available,Not In Stock,FenSport
EcuTek RaceROM - BRZ Upgrade for ProECU - GT86 & BRZ,249,,"The ""EcuTek RaceROM BRZ Upgrade "" is a software upgrade for those wanting to self tune their own vehicle, the upgrade offers the following unique features:4 Way Map SwitchingSpeed DensityHigh Horsepower Forced Induction Load Limiter LiftCustom Maps offering unique functionality, such as:Traction ControlFlexFuel tuningClosed Loop Boost Control High / Low Electronic Boost","The RaceROM BRZ Upgrade is only required if ""self tuning"" and you require the extra functionality. 

- Vehicles mapped by us in person or remotely, already include RaceROM features.",Not In Stock,FenSport
Blitz SUS Induction Kit - 26128 - GT86 & BRZ,296.66,,"Blitz SUS Induction Kit for GT86 & BRZPart No: 26128The best selling Blitz Induction filter kit is easily recognisable by its striking stainless steel mesh design.  Often copied but never bettered, its initial conception came from the racetracks of Japan for the Blitz touring car team.  Made from a very fine mesh of SUS304 grade stainless steel it straightens the airflow into the engine reducing aerodynamic tumble, resulting in great power gains and a unique induction sound which identifies it as a Blitz SUS filter. The SUS power is also a dry filter and can be cleaned at normal service intervals using Air Intake Cleaner. SUS Power Induction kit is a complete kit and includes everything needed to install onto your vehicle. ",No notes available,Discontinued,FenSport
M8 x 1.25 Turbo Lock Nut Stainless Steel A2 Self Locking - Turbo to Manifold Flange,2.96,,M8 x 1. 25 Turbo Lock Nut  Applications includeGT86 & BRZ - Avo Turbo to Manifold Flange A2 Stainless Steel,No notes available,In Stock,FenSport
Wheel Bearing - Rear - Hub Sub Assembly - Genuine Part - GT86 & BRZ,118,,GT86 & BRZ Wheel Bearing - Rear Hub Sub AssemblyNot HandedGenuine Part,"Not handed

- Genuine Part",In Stock,FenSport
"Oil Drain Plug Gasket - Rear Differential - GR Yaris, GT86 & BRZ - Transfer Case - GR Yaris",1.92,,GT86 & BRZ Diff Drain Plug Gasket - (1 Required)GR Yaris - Diff & Transfer case drain and fill plugs (4 required)Genuine part  ,No notes available,Not In Stock,FenSport
"Oil Pressure Switch - 3S, Rev1 & 2",7.8,,Oil Pressure Switch,No notes available,Not In Stock,FenSport
Whiteline Anti Roll Bar - Rear 16mm - Adjustable - GT86 & BRZ,164.09,,"GT86 & BRZ Whiteline Rear Anti Roll Bar16mm - 3 Position AdjustableThe fitting of larger sway bars has two main effects, vehicle balance in terms of understeer and oversteer, and increased roll resistance.  Both of these can provide increased overall grip levels that can be achieved by the vehicle. Genuine Whiteline anti roll bars are supplied in our signature ""Silver Sparkle II"" metallic powder coat.  Whiteline anti roll bars come complete with bushes and brackets where neccessary. ",No notes available,In Stock,FenSport
GT86 Right Hand Front Strut - Used,45,,GT86 & BRZ Right Hand Front Shock - with Spring & Top MountSecondhand - as new 100 miles,No notes available,Not In Stock,FenSport
Ace - Front Pipe - No Cat - GT86 & BRZ,241.5,,"Ace - Front Pipe -No CatFeatures :All #304 Stainless Steel and TIG weld76mm pipe with 63mm Flange inlet and outletLight Wieght Design in only 2. 86KGFits with OEM Over Pipe and CatbackBrushed finished in order to reduce surface temperatureNo power drop after 6800RPM combined with Ace Header and Over Pipe when using OEM Catback, muffler.  ",No notes available,Not In Stock,FenSport
GT86 Carbon Look Wing Mirror Covers,139.76,,GT86 & BRZ Carbon Look Wing Mirror CoversEasy installation - attaches over the original mirror cover with 3m tape,Genuine part,Not In Stock,FenSport
Fidanza Friction Plate - GT86 & BRZ,76.99,,Replacement Friction Plate Kit for the Fidanza Alloy FlywheelApplications include GT86 & BRZ FA20 Engine,No notes available,In Stock,FenSport
Variable Valve Timing Gear - RH Inlet Cam - GT86 & BRZ - FA20 Engine,402.63,,GT86 & BRZ - Variable Valve Timing Gear Gear Right Hand Inlet,Genuine Part,Not In Stock,FenSport
Summit Rear Lower Alloy Brace - GT86 & BRZ,169,,Summit Rear Lower Brace for GT86 & BRZ2 PointAluminum,Can not be used with Rear Subframe Brace Set,In Stock,FenSport
Brake Pad - Rear - TRD - Blue Series - GT86 & BRZ,121.91,,"TRD High Performance Brake Pads - Blue Series - GT86 & BRZRear Newly released from TRD the blue series leads the way in ease of use on the street.  The blue series brake pads are tailored for each model, to provide the best in both braking performance and comfort -- as exemplified by reductions in squeal and brake dust. Ideal for fast road use. ",No notes available,Not In Stock,FenSport
Grams - Throttle Body - Electronic - 72mm - GT86 & BRZ,346.29,,"The Grams 72 mm Drive-By-Wire Electronic Throttle Body for GT86 & BRZ is a perfect upgrade for the factory 65mm throttle body; delivering a 48% increase in airflow.  Each throttle body includes all new components including a CNC machined billet 6061-T6 aluminum housing with a precision-honed oversized bore, a high-torque servo motor, and a proprietary Non-Contact Hall Effect TPS sensor.  To ensure the best performance, throttle response, and drivability, each TPS sensor is calibrated to meet the specific requirements of the vehicles engine management system.  The Grams electronic throttle body is an ideal solution for both modified and stock engines with increased airflow demands. Features:48% increase in airflow over the stock 65 mm Throttle BodyPrecision Honed Oversized 72 mm BoreCNC machined billet 6061-T6 aluminum housingAluminum Throttle PlateFactory Programmable Non-Contact Hall Effect TPSOptimized TPS Response CurveHigh-Precision Servo MotorIncludes Thermal Throttle Body Gasket, Wiring Harness Adapter, Tapered Aluminum Adapter and Coolant Bypass Adapter",No notes available,Not In Stock,FenSport
GT86 Rear Bumper Crash Bar,45,,GT86 & BRZ Rear Bumper Crash BarOrange ,No notes available,In Stock,FenSport
Carbon Steering Wheel Trim Cover - With Hole - GT86 & BRZ,64.95,,"Top Sage GT86 & BRZ Carbon Steering Wheel Trim CoverWith HoleFinished in beautiful real 2 x 2 twill carbon fibre with a high gloss finish, the steering wheel trim cover simply fits over the panel and is attached with either glue or 3m tape both of which are supplied. ",No notes available,In Stock,FenSport
Oil Pump Assembly & Front Casing - GT86 & BRZ - FA20,1000,,GT86 BRZ Engine Oil Pump Incorporated Into Front Engine Casing,Genuine Part,Not In Stock,FenSport
Stoptech Front Left - 328mm - Replacement - Brake Disc - GT86 & BRZ,380.83,,"GT86 - Front Left - Stoptech - Replacement - Brake Disc - GT86 & BRZ328 x 28mmPlease note - This listing is for a single rotor, the bell is not included, you will need to reuse your bell. ",For Stoptech Brake Kit - 4 Piston - Front,Not In Stock,FenSport
30-0300 - AEM X-Series Wideband UEGO AFR Sensor Controller Gauge,168.57,,"AEM X-Series Wideband UEGO AFR Sensor Controller Gauge with X-Digital Technology.  Includes: X-Series Wideband Controller Gauge, Bosch LSU 4. 9 Sensor, Wiring Harnesses, Black Bezel, Black AFR/Lambda Faceplate & O2 Sensor BungAEMs X-Series Wideband UEGO Air/Fuel Ratio Sensor Controller Gauges are built upon unique, patented 100% Digital technology (Patent 9,575,030) that makes them the fastest responding wideband air/fuel ratio controllers in independent testing. The X-Series Wideband UEGO AFR Sensor Controller Gauge (PN 30-0300) measures 2 1/16th-inch (52mm) in diameter and features a modern, visually striking faceplate and new seven-segment center display that is 87% larger than the 30-4110 AEM Wideband Gauges center display.  This creates the perception of a larger overall gauge, but in a common 52mm size for easy mounting.  Its slim depth (less than one inch overall) and ultra-slim cup depth of . 200-inches dramatically increases its application base and potential mounting locations. The X-Series Wideband UEGO AFR Gauge has a user configurable display via buttons on the gauge face that allows you to change AFR values for different fuels, Lambda or O2%, change the center display to three or four digits, perform a free-air calibration if desired as the sensor ages, and change the CAN message ID when linking multiple X-Series Inline Controllers or X-Series Controller Gauges.  A black bezel and black dual-faced faceplate for air/fuel and Lambda are included, and an optional silver bezel with white dual-faced air/fuel and Lambda faceplate is available (PN 30-0300-ACC, sold separately).  An Auto Dimming feature is included.  Locking connectors ensure a positive connection between the harnesses and gauge and a new single board design adds to the new gauges durability. The gauge includes a 0-5v and RS232 Serial Port output for feedback control and data logging, and an AEMnet (CANbus) output for data logging.  AEMnet allows additional X-Series Wideband Controllers to be daisy chained together (up to 16 cylinders) for recording AFR in multiple cylinders.  It supports vehicle/system voltages up to 16V, and can be used on EFI or carbureted applications, and dynamometers in applications using gasoline, methanol, ethanol, Diesel, propane, and CNG. X-Series Wideband UEGO AFR Controller Gauge were fastest responding wideband air/fuel ratio controllers in an independent test vs.  17 competitors wideband AFR controllersPatented X-Digital wideband technology (Patent 9,575,030)Includes Bosch 4. 9LSU wideband UEGO sensorFactory calibrated resistor does not require free-air calibration, but technology allows for free-air calibration as sensor ages if user desiresCompatible with vehicle/system voltages up to 16V0-5V & RS232 output for data logging and feedback control, AEMnet (CANbus) for data logging and daisy-chaining multiple controllers up to 16 cylindersCan display AFR values in hundredths of %52mm gauge diameter and slim 0. 825 gauge depthGauge cup depth only . 200 deep!Auto dimming featureUser configurable display via buttons on the gauge face for changing AFR values, Lambda and O2%, and 3- or 4-digit displayBlack bezel and black dual faced faceplate included (gauge only, silver bezel/white gauge option sold separately, PN 30-0300-ACC)Locking connectors",No notes available,Not In Stock,FenSport
Head Gasket - HKS Stopper Type - Various Thickness - GT86 & BRZ,200,,HKS stopper type metal headgaskets for GT86 & BRZOpposed bead stopper type metal gasket for the FA20 engine provides higher bore sealing durability than a stock gasket. Features:Stopper structure of the bore seal is separated type so it prevents leakage even under high gas-pressure at high engine output. Special coating was applied on the head side and cylinder side to improve sealing performance when tightening the bolts. Combining with strengthened ARP head bolts for even higher seal strength. Available in various thicknesses to suit a wide range of applications. Check 2nd picture for the various calculated compression ratios.  ,Price is for 1 pair of headgaskets,Not In Stock,FenSport
Brake Pads - Front - Stoptech - For 328mm Brake Kit - GT86 & BRZ,120,,Front - Stoptech - Brake Pads ,For Stoptech Brake Kit - 4 Piston - Front,Not In Stock,FenSport
Millers Racing Brake Fluid - 500ml,13.02,,"Millers Racing Brake Fluid 300 Plus500mlUse for racing and high performance braking systems where a non-mineral fluid is required and high braking temperatures are experienced. Extended performance DOT 4 + formulation suitable for high performance road cars, track day and competition use. Features:Enhanced high temperature performance over DOT 4 fluids.  Racing Brake Fluid 300 Plus has a dry boiling point of above 310C in comparison to the 230C required for standard DOT 4 fluids. Has the capability to perform at the high braking temperatures found under arduous racing conditions. Robust against water absorption, improving resistance to vapour lock. Mutually compatible with all fluids meeting the same specifications. Cannot currently be shipped outside of the UK",No notes available,In Stock,FenSport
Berk Front Pipe With High flow Cat - GT86 & BRZ,248.76,,"The GT86 & BRZ  Berk Front Pipe With High flow Cat is made from stainless steel and features a high flow catalyst. 2. 5"" Bore200 cell metallic substrate high flow catalyst",No notes available,In Stock,FenSport
Camshaft Position Sensor - 90 Degree Type - GT86 & BRZ,46.56,,Camshaft Position Sensor for GT86 & BRZ 90 Degree type Fits Left Hand exhaust cam & both Inlet cams ,No notes available,Not In Stock,FenSport
TRD Exhaust Garnish - GT86,120.96,,TRD Exhaust Garnish - PairFor Use With TRD Exhaust & stock bumper.  When fitting the TRD Exhaust you have to cut the rear bumper.  The TRD Exhaust Garnish is a trim to hide the cut and give a sporty look with a professional finish. ,Not required if using TRD rear bumper spoiler.,Not In Stock,FenSport
TRD Motion Control Beam - GT86 & BRZ,696.87,,"GT86 & BRZ - TRD Motion Control BeamThe modern way to control chassis flex for better steering response and handling embed width=""600"" height=""337"" class=""leftAlone"" thumbnail=""https://i. ytimg. com/vi/b9gHan2R9tQ/hqdefault. jpg?r""http://youtu. be/b9gHan2R9tQ/embed",No notes available,Not In Stock,FenSport
Cobra Exhaust Front Pipe - De Cat Pipe - GT86 & BRZ,216.29,,"GT86 & BRZ - Cobra De Cat Pipe - Replaces Front Pipe and deletes 2nd Cat2. 5"" BoreManufactured from T304 grade stainless steel, using mandrel bends for improved flow and maximum gains. Tig weldedIncludes fitting kit and gasketsNote: This exhaust section replaces the 2nd catalyst so is deemed motorsport or off road use only. ",No notes available,Not In Stock,FenSport
Brake Kit - Front - K Sport - 330mm - 8 Piston - GT86 & BRZ,915.83,,"Ksport 330mm, 8 Piston Brake Conversion Kit for GT86 & BRZFrontKSport big brake kits provide the ultimate in stopping power for your vehicle.  Integrating new brake technology into the design of the kits allows for a kit that highly reduces brake fade and continually cools and refreshes the brake pads surface under braking.  These brake systems are designed for easy installation with minimal tools required. Kit includes:8 piston sport calipersStainless steel brake linesMachined aluminum bells330mm DiscsCarbon steel bracketsAll neccesary fixings When checking out we assume sea freight which puts them on a 12 - 16 week waiting time.  If you want them air freighting which changes it to 2 - 5 weeks this will cost an additional £200.   ","Brake pads are not included, there are various pad options available, please add your selection. 

- Fits behind most 17"" wheels

- Standard wheel does not fit

- Sports calipers do not have dust covers",Not In Stock,FenSport
Seibon Carbon Fibre Bonnet - VT Style - GT86 & BRZ,1040,,"GT86 & BRZ Carbon Fibre Bonnet - VT Style Seibon Carbon are specialists in the design and manufacture of high quality carbon fibre body parts.  All products are stylish and functional.  Everything is made from top grade carbon fibre, and is rigorously inspected during a multiple step quality control process.  All Seibon products come with a clear coat warranty and fitment guarantee to ensure satisfaction and confidence.  When looking for a carbon fibre you can be sure you will enjoy a tight and constant weave with Seibon products",No notes available,Not In Stock,FenSport
Blitz Exhaust Front Pipe - No Cat - 21532 - GT86 & BRZ,230.28,,"GT86 & BRZ - Blitz Exhaust front pipe is made from SUS304 stainless steel and has no Cat. 70mm bore pipework is mandrel bent to keep a constant radius on bends and optimize exhaust gas flow. The Blitz diffuser fits to the original flanges and mounting points, allowing you to mix & match performance exhaust systems. Also included are the front gasket & bolts, the rear gasket re uses the oem gasket. ",No notes available,In Stock,FenSport
HKS Legamax Sports - Exhaust System - Burned Tips - GT86 & BRZ,1310,,"The HKS Legamax Sports - Exhaust System for GT86 & BRZ with burned tips. Made from high quality SUS304 stainless steel, the system which fits from secondary cat back and consists of a resonated centre section and twin oval rear silencers. Noise is kept very low especially at idle and light cruise.  When on the power the exhaust noise will increase to a nice sporty level. Features:Main material is high quality stainless steel SUS30460mm midpipe, 50mm pipework at rear silencer100mm tailpipesBurned tailpipesClose noise level at Idle 88db (standard 82)Note: This system is not EC approved ",No notes available,Not In Stock,FenSport
Air Intake Duct - HKS - GT86 & BRZ,140,,HKS Intake Duct for Toyota GT86 & Subaru BRZ ,No notes available,Not In Stock,FenSport
TRD Sports Logo Key Ring Carbon Metal,10.99,,"TRD Sports Logo Key Ring Carbon MetalGenuine TRD product - Part No Red MS020-00009, Silver MS020-00008Red or silver86 x 28 x 3mmLimited production run. ",,In Stock,FenSport
HKS Exhaust Manifold - Equal Length Header - With Cat - GT86 & BRZ,1300,,"HKS Super Manifold with Catalyser GT-SPEC for GT86 & BRZ42. 7 &gt; 50. 8 &gt; 60mm pipe diameterManufactured from SUS 304 Stainless SteelThe HKS 4-2-1 manifold is equal length and has a HKS Catalyser which has less resistance and has passed Japanese exhaust gas regulations.  The manifold produces more power in the torque dip area, and top end power is improved. Fensport Tip: For the best result, Ecu will require tuning, we recommend our GT86 & BRZ NA Remap for maximum power gains. ",ECU tuning will be required,Not In Stock,FenSport
TRD Sticker - Rear Window TRD Logo - 65 x 740mm,10,,TRD Rear Window StickerBlack with TRD Logo65 x 740mm,,In Stock,FenSport
Brake Pads - Front - Ferodo DS2500 - GT86 & BRZ,175.02,,"Ferodo DS2500 High-Performance Brake Pads for GT86 & BRZFront - Fast RoadGiving low and high speed braking efficiency, consistent brake pedal feel from cold, DS Performance are the drivers choice for safe high performance braking. Axle set - Front",No notes available,In Stock,FenSport
"Strut Tower Bar - Blitz - Rear - 96101 - GT86, GR86 & BRZ",145.98,,"GT86, GR86 & BRZ - Blitz Strut Brace - RearImprove your cars handling with a Blitz strut tower brace. Increases vehicle rigidity. Lightweight with hollow aluminium construction. 50mm wide X 15mm thick. Highly durable black finish with metallic red strut fixings.  ",No notes available,Discontinued,FenSport
Crankshaft Main Bearing Set - Genuine Toyota - All Sizes - GT86 & BRZ,208.37,,GT86 BRZ Crankshaft Bearing SetSee the FA20 engine manual for crank pin measurements but below is a rough guide. STD - For brand new or very healthy crankshafts For lightly polished used crankshafts or used on new to tighten oil clearances For lightly polished used crankshafts or used on new to tighten oil clearances For damaged crankshafts that have been reground 0. 25 under size ,Genuine Part,In Stock,FenSport
