product_name,price,item_type,description,misc_notes,in_stock,supplier
Exedy Clutch + Flywheel Kit - Part No. TH08SDV ,"1,858.99",,"Exedy Reinforced Hyper Single VF Clutch SpecificationsExedy Hyper Single clutch kits offer great comfort and usability, whilst supporting high torque and power. These kits consist of a lightened flywheel, sprung organic / cerametallic friction plate, pressure plate and all fixings/parts required for a full clutch kit assembly.Compared to a ""Hyper Single"", this ""Variable Friction"" version offers a better compromise between ease of use and performance for everyday use. With it's dual organic composition and sintered metal friction materials, the Exedy Hyper Single VF provides a very progressive bite, without being ""on/off"".The latest generation of materials used by Exedy offer an excellent resistance to overheating and a long life. The composition of this friction material offers a very high coefficient of friction and has enabled Exedy to reduce the diameter of the clutch, thereby reducing the diameter of the clutch disk, in turn reducing inertia. Throttle response is much better than original, with rapid gear changes and a fantastic pedal feel.This clutch is the best compromise between ease of use, durability, performance and price - up to 400-500 HP. It offers a level of quality that few competitors can offer, and is especially recommended for performance use.It is possible to order spare parts and disc mechanisms only, please contact us for more details!Exedy clutches are made in Japan. They benefit from Japanese build quality and guarantee extreme robustness and outstanding performance and reliability. The ""Hyper"" and ""Carbon"" (stages 3,4 and 5, single and multi-disc) have been specifically designed to be mechanically considerate. Their design insulates noise and absorbs shock, helping protect your transmission. They fit directly, with no modifications needed.","Hyper Single VF Uprated Clutch For Toyota GT86Years : 03/2012-&gt;Engine code(s) : 4U-GSE, FA20Torque capacity : 310 Nm Supplied with bearing Cerametallic and organic disc, sprung, with flywheel Made in Japan by Exedy",Preorder Only,DriftShop
Origin Labo +35mm Front Fenders for Toyota GT86,379.99,,"We pay special attention to the protection and packaging of fibre pieces for shipping. However, it is imperative to check the package contents and condition of the goods delivered in the presence of the delivery driver. If necessary, state condition reservations on the transport document before signing. No claims against the carrier or DriftShop will be possible if the issues were not addressed with the driver upon delivery. If there are ANY issues with the goods, sign for as ""damaged"".",Origin Labo Front Fenders GT86Parts type : front fenders +35 mmTo suit Toyota GT86Material : fiber reinforced plastic (FRP)Designed in Japan by Origin LaboQuality finish with precise fitmentSold as a pair (left + right),Not In Stock,DriftShop
FAT Lock Kit for GT86 & BRZ ,"1,839.99",,"FAT Lock Kit for Subaru BRZ SpecificationsManufactured by FAT, a drift specialist company based in Poland, this kit for Subaru BRZ allows you to noticeably increase the steering angle and improve the stability of your vehicle through many adjustment possibilities. Offering up to 66° of steering angle, it is an ideal solution for extreme drifting and enables precise adjustment of the Ackermann effect, roll center, camber and caster.Even at full steering lock, your car maintains a perfect front axle alignment and ensures optimal control by keeping the wheels flat on the ground without excessive camber gain. Thanks to its eccentric bushings, this kit also eliminates bump steer, a phenomenon which induces wheels to steer without input from the steering wheel.Kit contents :2 knuckles for Nissan 350Z front wheel hubs (kit is supplied without hubs)2 lower arms2 adjustable upper relocators2 tie rods with tie rods ends1 Ackermann kit (24 locking plates)2 tie rods/rack adapters1 custom made subframe for Toyota Aristo 2JZ swap4 subframe bars, rear with sway bar mounts1 set of boltsPlease note : The supplied subframe is only suitable for a Toyota Aristo 2JZ swap and is not compatible with the Boxer engine. It is designed to accommodate a BMW E39 RHD steering rack for installation on an LHD vehicle and vice versa (yes, there is no mistake).",FAT Drift Angle Kit For Subaru BRZ Up to 66° of steering angle Ackermann reduction and adjustment Corrected roll centre Adjustable camber and caster Adjustable steering bumps stops Made in Europe,Preorder Only,DriftShop
Twin Disc Clutch Kit + 16.1 kg Flywheel - Part No. 4-15035-C ,"1,474.99",,"Twin Disc Clutch Kit Specifications - Competition ClutchCompetition Clutch twin disc clutches are designed solely for racing. Offering incredible performances for a great price, they are one of the best choices for intensive and competitive use on powerful and highly tuned vehicles. Equipped with two 184 mm cerametallic discs and a flywheel made from forged steel, these clutches can easily withstand more than 800 bhp.Unless stated otherwise, the Competition Clutch kits come with a release bearing and pilot bearing (for vehicles that have one equipped as standard). Competition Clutch recommends a gradual break-in process of about 500 km before any intensive use. Generic picture, actual product may differ from photo.","Twin Clutch Kit To suit Toyota GT86Engine code(s) : Toyota 4U-GSE Rigid discs with cerametallic friction material Push-type clutch, 184 mm rigid discs Max torque capacity : 1101 Nm Made in the USA by Competition Clutch",Preorder Only,DriftShop
FAT Lock Kit for GT86 & BRZ ,"1,839.99",,"FAT Lock Kit for Toyota GT86 SpecificationsManufactured by FAT, a drift specialist company based in Poland, this kit for Toyota GT86 allows you to noticeably increase the steering angle and improve the stability of your vehicle through many adjustment possibilities. Offering up to 66° of steering angle, it is an ideal solution for extreme drifting and enables precise adjustment of the Ackermann effect, roll center, camber and caster.Even at full steering lock, your car maintains a perfect front axle alignment and ensures optimal control by keeping the wheels flat on the ground without excessive camber gain. Thanks to its eccentric bushings, this kit also eliminates bump steer, a phenomenon which induces wheels to steer without input from the steering wheel.Kit contents :2 knuckles for Nissan 350Z front wheel hubs (kit is supplied without hubs)2 lower arms2 adjustable upper relocators2 tie rods with tie rods ends1 Ackermann kit (24 locking plates)2 tie rods/rack adapters1 custom made subframe for Toyota Aristo 2JZ swap4 subframe bars, rear with sway bar mounts1 set of boltsPlease note : The supplied subframe is only suitable for a Toyota Aristo 2JZ swap and is not compatible with the Boxer engine. It is designed to accommodate a BMW E39 RHD steering rack for installation on an LHD vehicle and vice versa (yes, these is no mistake).",FAT Drift Angle Kit For Toyota GT86Up to 66° of steering angle Ackermann reduction and adjustment Corrected roll centre Adjustable camber and caster Adjustable steering bumps stops Made in Europe,Preorder Only,DriftShop
GReddy OX-04 Oil Filter ,14.99,,"GReddy OX-04 Oil Filter
Made in Japan by Trust, GReddy OX oil filters are designed for some of the most powerful Japanese vehicles, offering both excellent quality and performance. Thanks to their patent technology, these filters ensure one of the purest filtrations, and minimal oil pressure drop through the filter. Oil flow is also increased, ensuring better engine performance and cooling efficiency.
GReddy recommend replacing the filter every 6 months or every 10.000 km, or more often for intense use. Give your Japanese sportscar the best !
Application List

Mazda RX-7
Mazda RX-8
Mazda MX-5 (NA, NB, ND)
Toyota GT86
Nissan Silvia S15 (SR20DET)
Nissan 200SX, Silvia, S14 / S14A (SR20DET)
Nissan GT-R (VR38DETT)
Nissan 350Z (VQ35DE, VQ35HR)
Nissan 370Z (VQ37VHR)
Nissan AD Expert / Van
Nissan NV200 / Vanette / Van / Wagon
Nissan Wingroad
Nissan X-Trail
Nissan Elgrand
Nissan Caravan
Nissan Gloria
Nissan Sunny / Pulsar
Nissan Cima
Nissan Juke / Nismo
Nissan Skyline V35 / V35 / V37 (VQ35DE, VQ35HR, VQ37VHR)
Nissan Skyline Crossover
Nissan Cedric
Nissan Cefiro
Nissan Serena
Nissan Teana
Nissan Tiida
Nissan Note
Nissan Fuga
Nissan Presage
Nissan Micra / March
Nissan Murano
Nissan Lucino
Honda Integra Type R B18 (DC2)
Honda Integra Type R K20 (DC5)
Honda Civic Type R K20 (EP3, FK2, FD2)
Honda Civic Type R B16 (EK9)
Honda S2000 (F20, F22)
Subaru Impreza (EJ20, EJ25, FA20)
Subaru Forester (EJ20, EJ25, FA20)
Subaru Legacy (EJ20, EJ25, FA20)
Subaru BRZ
Subaru Levorg (FA16, FA20)
Subaru R1
Subaru R2
Subaru XV
Subaru Exiga
Subaru Sambar
Subaru Stella
Suzuki Landy
Subaru Pleo",GReddy OX-04 Oil FilterThread size : M20x1.5Diameter : 68 mmHeight : 65 mmExcellent filtrationFor compatible models : see belowOil flow increasead by 30 % compared to OEMLimits oil pressure droppingMade in JapanGReddy part no. : 13901104,Not In Stock,DriftShop
Clutch Kit - Part No. 15035-2100 ,479.99,,"Stage 2 Clutch Kit Specifications - Competition ClutchDesigned with user comfort in mind, these Competition Clutch Stage 2 clutches are suitable for stock or lightly tuned vehicles. They are ideal for sporty driving and occasional track days. Their organic, sprung disc ensures progressive engagement and a long lifespan, all while withstanding 25 to 30% more torque thanks to its reinforced mechanism.Unless stated otherwise, the Competition Clutch kits come with a release bearing and pilot bearing (for vehicles that have one equipped as standard). Competition Clutch recommends a gradual break-in process of about 500 km before any intensive use. Generic picture, actual product may differ from photo.",Stage 2 Clutch To suit Toyota GT86Engine code(s) : Toyota 4U-GSE Sprung disc with organic friction material Push-type clutch Max torque capacity : 422 Nm Made in the USA by Competition Clutch,Preorder Only,DriftShop
Lightweight Flywheel - Part No. 2-723-ST (6.2 kg) ,311.99,,"Stage 2 Clutch Kit Specifications - Competition ClutchDesigned with user comfort in mind, these Competition Clutch Stage 2 clutches are suitable for stock or lightly tuned vehicles. They are ideal for sporty driving and occasional track days. Their organic, sprung disc ensures progressive engagement and a long lifespan, all while withstanding 25 to 30% more torque thanks to its reinforced mechanism.Unless stated otherwise, the Competition Clutch kits come with a release bearing and pilot bearing (for vehicles that have one equipped as standard). Competition Clutch recommends a gradual break-in process of about 500 km before any intensive use. Generic picture, actual product may differ from photo.",Stage 2 Clutch To suit Toyota GT86Engine code(s) : Toyota 4U-GSE Sprung disc with organic friction material Push-type clutch Max torque capacity : 422 Nm Made in the USA by Competition Clutch,Preorder Only,DriftShop
Tein Mono Sport Coilovers for Toyota GT86,1701.99,,"Tein Mono Sport Coilovers Toyota GT86A direct evolution of the previous Mono Flex coilovers, Tein Mono Sport have been developed with one thing in mind: driving pleasure. The dampers are specifically designed for individual vehicles in order to bring out the best in ride quality and performance. Tuned for sports use on road or circuit, Mono Flex, although firmer than Street systems, are great for everyday driving due to their wide range of damping adjustment. With their mono-tube design, they offer consistent oil stability, enduring linear damping, while providing outstanding performance and excellent accuracy for fast driving on road and circuit. The ride height adjustment is independent of the spring adjustment, ensuring full damper stroke across all ride height settings. Mono Sport also use a newly formulated damper oil, giving stable viscosity at any temperature.Separate ride height and spring preload adjustment.Spring rates : 8 kgF/mm (front) and 9 kgF/mm (rear)Height adjustment : from 5 to -61 mm (front) and 5 to -102 mm (rear)Tein reference : GSTD8-71SS4Compatible with Tein EDFC (Ref. EDK05-12140)Fitment is bolt-on, no additional parts requiredSpherical bearing upper mounts (camber adjustable for McPherson suspension)Damper overhaul is available from TeinDamping is adjustable via 16 stages. Mono Sport is compatible with Tein EDFC (sold seperately), for adjusting damping electronically from within the car. With EDFC, the level of adjustment increases to 32 stages (EDFC standard) or 64 stages (EDFC Active).Mono Flex come with aluminium upper mounts, allowing camber adjustment on McPherson suspension. Using Japanese manufacturing, Tein products give unparalleled quality, high reliability and a long lifetime.","Tein Mono Sport CoiloversTo suit : Toyota GT86Performance mono-tube system!Spring rates : 8 kgF/mm (front) and 9 kgF/mm (rear)Height adjustment : from 5 to -61 mm (front) and 5 to -102 mm (rear)Compatible with Tein EDFC (EDK05-12140)Tein reference : GSTD8-71SS4OEM fitment, no extra parts neededAnti-corrosion coating and dust bootsFast delivery!",Not In Stock,DriftShop
FAT Rear Kit for GT86 & BRZ ,"1,959.99",,"FAT Rear Kit for Subaru BRZ SpecificationsManufactured by FAT, a drift specialist company based in Poland, this kit for Subaru BRZ allows to noticeably increase your vehicule's traction and handling via many adjustment possibilities. The alignment is optimized, the roll is minimized and the squat phenomenon that occurs during strong accelerations is reduced.With this kit, the rear of your car is considerably stiffened and is a perfect complement to the manufacturer's steering lock kit. The knuckles have been designed to allow for a dual caliper per wheel set-up that is very popular in drifting.Kit contents :8 arms, including 6 adjustable2 knucklesPlease note : 18"" wheels required.",FAT Rear Drift Kit For Subaru BRZ Fully adjustable rear suspension components Improved traction Total geometry control Mounts for 2 brake calipers per wheel Made in Europe,Preorder Only,DriftShop
Tein Super Racing coilovers for Toyota GT86,3314.99,,"Tein Super Racing coilovers for Toyota GT86
Please note, springs are not supplied by default with the Super Racing range. We invite you to contact us with the details of your project: we can thus advise you on the best spring rates according to your needs, and quote the complete suspension kit with custom springs.
Designed purely for competition, Tein Super Racing coilovers are fully adjustable to suit all possible race conditions. Height and preload adjustment is separate, giving full damper stroke at any ride height. Using mono-tube dampers, they give accurate, stable performance and excellent strength under heavy use.
External oil reservoirs provide maximum oil capacity for increased temperature control. Piston and spring specification comes from years of experience within competition.
Compression and rebound are separately adjustable, across 16 stages. These coilovers are compatible with Tein EDFC (sold separately), which give electronic damping adjustment from within the car. With EDFC, the level of adjustment increases to 32 stages (EDFC standard) or 64 stages (EDFC Active).

Separate ride height and spring preload adjustment.
Height adjustment : from -20 to -55 mm (front) & -18 à -58 mm (rear)
Tein reference : DSQ54-81LS1
Compatible with Tein EDFC (Ref. EDK05-12120)
Fitment is ""plug & play"", no additional parts required
Spherical bearing upper mounts (camber adjustable for McPherson suspension)
Inverted dampers for reduced unsprung weight (McPherson type)
Damper overhaul is available from Tein

For vehicles with McPherson suspension, these coilovers come with bearing camber/caster adjustable upper mounts. Camber is also adjustable at the damper mounting, due to eccentric inserts.
Using Japanese manufacturing, Tein products give unparalleled quality, high reliability and a long lifetime. Super Racing coilovers come with a 1 year warranty.","Tein Super Racing coilovers

Tein Super Racing coilovers for Toyota GT86
Separate oil reservoirs
Monotube dampers
Height adjustment : from -20 to -55 mm (front) & -18 to -58 mm (rear)
Tein reference : DSQ54-81LS1
Compatible with Tein EDFC
Aluminium bearing upper mounts
Camber/caster adjustment for McPherson type
Made in Japan, guaranteed for 1 year
Fast shipping!",Not In Stock,DriftShop
"Origin Labo Universal Carbon Spoiler ""Snake Style"" (160 cm) ",599.99,,"We pay special attention to the protection and packaging of fibre pieces for shipping. However, it is imperative to check the package contents and condition of the goods delivered in the presence of the delivery driver. If necessary, state condition reservations on the transport document before signing. No claims against the carrier or DriftShop will be possible if the issues were not addressed with the driver upon delivery. If there are ANY issues with the goods, sign for as ""damaged"".","Snake Style Carbon Wing 160 cm Universal carbon ""Snake Style"" rear wing Customize flaps !Material : carbon fiber Width : 160 cm Adjustable wing angle Designed in Japan by Origin Labo Supplied with all mounting hardware",In Stock,DriftShop
Type A Carbon Flaps for GT & Snake Wing,1,,"We pay special attention to the protection and packaging of fibre pieces for shipping. However, it is imperative to check the package contents and condition of the goods delivered in the presence of the delivery driver. If necessary, state condition reservations on the transport document before signing. No claims against the carrier or DriftShop will be possible if the issues were not addressed with the driver upon delivery. If there are ANY issues with the goods, sign for as ""damaged"".","Snake Style Carbon Wing 160 cm Universal carbon ""Snake Style"" rear wing Customize flaps !Material : carbon fiber Width : 160 cm Adjustable wing angle Designed in Japan by Origin Labo Supplied with all mounting hardware",In Stock,DriftShop
Type B Carbon Flaps for GT & Snake Wing,1,,"We pay special attention to the protection and packaging of fibre pieces for shipping. However, it is imperative to check the package contents and condition of the goods delivered in the presence of the delivery driver. If necessary, state condition reservations on the transport document before signing. No claims against the carrier or DriftShop will be possible if the issues were not addressed with the driver upon delivery. If there are ANY issues with the goods, sign for as ""damaged"".","Snake Style Carbon Wing 160 cm Universal carbon ""Snake Style"" rear wing Customize flaps !Material : carbon fiber Width : 160 cm Adjustable wing angle Designed in Japan by Origin Labo Supplied with all mounting hardware",In Stock,DriftShop
35 cm Snake Wing Stands,1,,"We pay special attention to the protection and packaging of fibre pieces for shipping. However, it is imperative to check the package contents and condition of the goods delivered in the presence of the delivery driver. If necessary, state condition reservations on the transport document before signing. No claims against the carrier or DriftShop will be possible if the issues were not addressed with the driver upon delivery. If there are ANY issues with the goods, sign for as ""damaged"".","Snake Style Carbon Wing 160 cm Universal carbon ""Snake Style"" rear wing Customize flaps !Material : carbon fiber Width : 160 cm Adjustable wing angle Designed in Japan by Origin Labo Supplied with all mounting hardware",In Stock,DriftShop
Hubcentric Wheel Spacers - 15 mm - 5x100 (CB 56.1 mm) - per pair ,74.99,,"List of Compatible Vehicles (non-exhaustive)

MG ZT (2001-2005)
Rover 75 (1999-2006)
Saab 9-2X (2004-2006)
Subaru BRZ (2012-2021)
Subaru Forester (1997+)
Subaru Impreza (1993+)
Subaru Impreza WRX STI (2000-2005)
Subaru Legacy (1989-2014)
Subaru Outback (1998-2014)
Subaru XV (2012+)
Toyota GT 86 (2012-2021)

Please note : depending on spacers thickness or wheel model, it may be necessary to shorten the original wheel studs.
Not sure about compatibility ? Need a size that isn't listed ? Need a different PCD or centre bore ? Contact us ! We can make any combination of spacer or PCD adapter.","5x100 Wheel Spacers

Sold as a pair (2 x 15-25 mm)
Thickness : from 15 to 25 mm each
Installation on car hubs thanks to supplied nuts
Wheel fitting with existing nuts
PCD : 5x100
Thread : M12x1.25
Center bore : 56.1 mm (hubcentric)
Material : 6061 forged aluminium
Bolt-on fitment, no modifications required
Complete list of compatible vehicles below",In Stock,DriftShop
Hubcentric Wheel Spacers - 20 mm - 5x100 (CB 56.1 mm) - per pair ,79.99,,"List of Compatible Vehicles (non-exhaustive)

MG ZT (2001-2005)
Rover 75 (1999-2006)
Saab 9-2X (2004-2006)
Subaru BRZ (2012-2021)
Subaru Forester (1997+)
Subaru Impreza (1993+)
Subaru Impreza WRX STI (2000-2005)
Subaru Legacy (1989-2014)
Subaru Outback (1998-2014)
Subaru XV (2012+)
Toyota GT 86 (2012-2021)

Please note : depending on spacers thickness or wheel model, it may be necessary to shorten the original wheel studs.
Not sure about compatibility ? Need a size that isn't listed ? Need a different PCD or centre bore ? Contact us ! We can make any combination of spacer or PCD adapter.","5x100 Wheel Spacers

Sold as a pair (2 x 15-25 mm)
Thickness : from 15 to 25 mm each
Installation on car hubs thanks to supplied nuts
Wheel fitting with existing nuts
PCD : 5x100
Thread : M12x1.25
Center bore : 56.1 mm (hubcentric)
Material : 6061 forged aluminium
Bolt-on fitment, no modifications required
Complete list of compatible vehicles below",In Stock,DriftShop
Hubcentric Wheel Spacers - 25 mm - 5x100 (CB 56.1 mm) - per pair ,84.99,,"List of Compatible Vehicles (non-exhaustive)

MG ZT (2001-2005)
Rover 75 (1999-2006)
Saab 9-2X (2004-2006)
Subaru BRZ (2012-2021)
Subaru Forester (1997+)
Subaru Impreza (1993+)
Subaru Impreza WRX STI (2000-2005)
Subaru Legacy (1989-2014)
Subaru Outback (1998-2014)
Subaru XV (2012+)
Toyota GT 86 (2012-2021)

Please note : depending on spacers thickness or wheel model, it may be necessary to shorten the original wheel studs.
Not sure about compatibility ? Need a size that isn't listed ? Need a different PCD or centre bore ? Contact us ! We can make any combination of spacer or PCD adapter.","5x100 Wheel Spacers

Sold as a pair (2 x 15-25 mm)
Thickness : from 15 to 25 mm each
Installation on car hubs thanks to supplied nuts
Wheel fitting with existing nuts
PCD : 5x100
Thread : M12x1.25
Center bore : 56.1 mm (hubcentric)
Material : 6061 forged aluminium
Bolt-on fitment, no modifications required
Complete list of compatible vehicles below",In Stock,DriftShop
HKS Type 1 Oil Filter ,27.99,,"HKS Hybrid Sports Oil Filter 52009-AK005
Developed in-house at HKS, these oil filters have only one thing in mind : performance. Compared to the original filters, they provide a flow rate of up to 30% higher and limit oil pressure drop. Engine lubrication is improved while maintaining exceptional filtration properties : it is simply the best oil filter available for sports cars.
HKS recommends replacing the filter every 6 months or 10,000km, or more often when used intensively.
Compatibility List

Toyota GT86
Nissan Silvia S15 (SR20DET)
Nissan 200SX, Silvia, S14 / S14A (SR20DET)
Nissan GT-R (VR38DETT)
Nissan 350Z (VQ35DE, VQ35HR)
Nissan 370Z (VQ37VHR)
Nissan AD Expert / Van
Nissan NV200 / Vanette / Van / Wagon
Nissan Wingroad
Nissan X-Trail
Nissan Elgrand
Nissan Caravan
Nissan Gloria
Nissan Sunny / Pulsar
Nissan Cima
Nissan Juke / Nismo
Nissan Skyline V35 / V35 / V37 (VQ35DE, VQ35HR, VQ37VHR)
Nissan Skyline Crossover
Nissan Cedric
Nissan Cefiro
Nissan Serena
Nissan Teana
Nissan Tiida
Nissan Note
Nissan Fuga
Nissan Presage
Nissan Micra / March
Nissan Murano
Nissan Lucino
Honda Integra Type R B18 (DC2)
Honda Integra Type R K20 (DC5)
Honda Civic Type R K20 (EP3, FK2, FD2)
Honda Civic Type R B16 (EK9)
Honda S2000 (F20, F22)
Honda CR-Z
Honda N-Box
Honda N-One
Honda N-Wgn
Honda S660
Honda S-MX
Honda Accord
Honda Insight
Honda Vezel
Honda Airwave
Honda Edix
Honda Elysion
Honda Odyssey
Honda Grace
Honda Jade
Honda Shuttle
Honda Stepwagon / Spada
Honda Stream
Honda Zest
Honda Vamos
Honda Beat
Honda Fit
Honda Freed
Honda Mobilio
Honda Life
Honda Legend
Mazda RX-7
Mazda RX-8
Mazda MX-5 (NA, NB, ND)
Mazda 3 / Axela
Mazda 6 / Attenza
Mazda CX-5
Mazda Demio
Mazda Verisa
Mitsubishi Lancer Evolution I (4G63)
Mitsubishi Lancer Evolution II (4G63)
Mitsubishi Lancer Evolution III (4G63)
Mitsubishi Lancer Evolution IV (4G63)
Mitsubishi Lancer Evolution V (4G63)
Mitsubishi Lancer Evolution VI (4G63)
Mitsubishi Lancer Evolution VII (4G63)
Mitsubishi Lancer Evolution VIII (4G63)
Mitsubishi Lancer Evolution IX (4G63)
Mitsubishi Lancer Evolution X (4B11)
Mitsubishi 3000GT / GTO (6G72)
Mitsubishi Colt (4G15)
Mitsubishi FTO (6A12)
Mitsubishi Galant VR4 (6A12, 6A13)
Mitsubishi Legnum (6A12, 6A13)
Mitsubishi RVR
Mitsubishi Outlander
Mitsubishi Galant / Fortis
Mitsubishi Colt
Mitsubishi Chariot / Grandis
Mitsubishi Delica / Van
Mitsubishi Mirage
Mitsubishi Lancer / Cargo
Subaru Impreza (EJ20, EJ25, FA20)
Subaru Forester (EJ20, EJ25, FA20)
Subaru Legacy (EJ20, EJ25, FA20)
Subaru BRZ
Subaru Levorg (FA16, FA20)
Subaru R1
Subaru R2
Subaru XV
Subaru Exiga
Subaru Sambar
Subaru Stella
Suzuki Landy
Subaru Pleo
To double check compatibility with your car (engine codes, years, models, versions), download official HKS listing",HKS Hybrid Sports Oil Filter - Type 1Thread : M20x1.5Diameter : 68 mmHeight : 65 mm20μ filtrationList of fitments below30% filtration increase against OEMLimited oil pressure dropMade in Japan by HKSHKS part number : 52009-AK005,Not In Stock,DriftShop
Tein Flex Z Coilovers for Subaru BRZ ZD8 (2021+),1068.99,,"Tein Flex Z Coilovers for Subaru BRZ ZD8 (2021+)A direct evolution of the previous Street Flex, the new Flex Z range has been developed to combine both comfort and performance for sporty drivers. In order to provide the best pricing, engineers at Tein have completely re-designed the Japanese production plant and manufacturing processes. As a result, this offers the best quality/price ratio ever offered from Tein.Thanks to their oil and gas twin-tube design, Flex Z offers excellent comfort at low speeds on rough roads, whilst providing outstanding performance and accuracy in fast driving - on road and circuit. The ride height and spring preload are adjustable separately, giving full damper stroke at any height. A new oil formulation was used for Flex Z, giving stable performance at all temperatures. Damping is adjustable via 16 stages.Tein Flex Z for Subaru BRZ ZD8 (2021+) is compatible with Tein EDFC (part number EDK05-12140, available separately), for adjusting damper stiffness electronically from inside the car. With EDFC, the level of adjustment is increased to 32 stages (EDFC standard) and 64 stages (EDFC Active).These coilovers come with upper mounts, allowing camber adjustment on front McPherson suspension. Using Japanese manufacturing, Tein products enjoy a long lifetime and protection against corrosion, dust and temperature change. They also come with a 1 year warranty.Tein Flex Z use a sealed damper from the factory. Replacements are only possible using a complete damper unit, which are low cost and quick to replace.Tein Flex A, however, uses a fully rebuildable damper. A rebuild/overhall service is available from Tein.Tein Flex Z and Flex A are guaranteed for 1 year.",Tein Flex Z CoiloversThe perfect compromise between comfort and performanceTo suit Subaru BRZ ZD8 (2021+)Ride height adjustment : from -8 to -60 mm (front) and 9 to -88 mm (rear)Spring rates : 6 kgF/mm (front) and 6 kgF/mm (rear)16 stage damping adjustmentCompatible with Tein EDFC (EDK05-12140)OEM specification brake hose fittingsAnti-corrosion coating and dust boots1 year warrantyTein reference : VSAEA-C1SS4Fast delivery !,Not In Stock,DriftShop
DriftShop Braided Brake Hoses for Toyota GT86 & Subaru BRZ,81.99,,"DriftShop Braided Brake Hoses SpecificationDriftShop braided brake hoses replace your OEM rubber lines, with no modification necessary. OEM rubber hoses tend to flex under pressure and heat, especially as they age. This can give the common feeling of ""spongy"" brakes, as well as safety issues.DriftShop brake hoses use Teflon and stainless steel braid, to provide a far superior hose than stock. They improve both pedal feel and safety, essential for repeated, heavy braking.Washers and clips are provided where needed. DriftShop hoses are made in France !","For Powerful, Consistent Braking!To suit Toyota GT86 & Subaru BRZTeflon and stainless steel braided hosesCrimped fittings and protective red coverDirect replacement for original hosesWashers and clips included where neededMade in France !",Not In Stock,DriftShop
HKS Super Air Filter for Toyota GT86 & Subaru BRZ,48.99,,"HKS Super Air Filter Specification
The perfect compromise between budget and performance, HKS filters are a direct replacement for the original filter.
Quick and easy to install, it will allow your engine to breathe and filter better, helping increase engine performance and health!","A breath of fresh air!

Direct replacement for OEM filter
To suit Toyota GT86 & Subaru BRZ
Super Air Filter technology
Made in Japan by HKS
HKS reference : 70017-AT120",Not In Stock,DriftShop
"Nitron NTR R1 ""Track Day & Race"" Suspension, Part No. NTCTO011R1 ","4,156.99",,"Nitron NTR R1 Suspension Kit Specifications - Track DayHandcrafted by Nitron in England and widely recognized in the racing world, these NTR R1 suspensions are ideal for use on the road or during trackdays. They combine build quality, strength and performance to guarantee an exceptional driving experience.Inspired by the highly regarded R3 range, this R1 suspension kit uses materials carefully chosen for their lightweight and anti-corrosion properties. Incorporating 40 or 46 mm diameter pistons (depending on the car model), each shock absorber is filled with oil and nitrogen, ensuring excellent resistance to overheating and long-lasting efficiency.For ease of use and adjustment, this R1 range offers a 24-stage 2-way compression / rebound adjustment. The damping and spring rates are studied specifically for each vehicle by Nitron engineers, according to the weight distribution, axle design, intended use of the kit, and many other parameters validated by numerous real conditions tests. The ride height and spring preload are of course freely adjustable.All Nitron NTR shocks can be fully disassembled to allow for overhaul and re-valving.","Nitron NTR R1 Coilovers Ideal for road and track To suit : Toyota GT86 (2013+)2-way adjustable (damping and rebound)Wide range of ride height adjustment Damper bodies made from lightweight, forged aluminium40 to 46 mm piston diameter Sold as a set of 4, with all required hardware Can be opened and re-valved for overhaul Handcrafted in the UK",Preorder Only,DriftShop
Set of 4 Deatschwerks 900 cc/min injectors (part no. 16U-02-0900-4) ,560.99,,"Deatschwerks Injectors SpecificationsThrough a range of 270 to over 2000 cc/min, Deatschwerks injectors are the current market benchmark in terms of ""plug & play"" injector solutions. Made in Germany and in the United States, they offer a direct replacement for your original injectors, outstanding atomisation, a 3-year warranty and are compatible with both unleaded gasoline, alcohol based fuels and E85 ethanol.Each injector set is balanced to provide uniform flow between all injectors. All of the technical data required for mapping and calibration is specific to each batch of injectors and a customised report comes with each set, detailing the precise rate depending on the pressure, the latency versus voltage, impedance, etc... You can check a sample flow report here.Deatschwerks injectors are designed for a ""plug & play"" installation, direct replacement of OEM injectors, without any modification.","Deatschwerks Injectors Direct OEM replacement, ""bolt-on"" installation To suit Toyota GT86 (13-17)Engine code(s) : 4U-GSE Flow rate : 900 cc/min Flawless quality and reliability Number of injector(s) in this set : 4Part number : 16U-02-0900-4Made in the USA and in Germany E85 compatibility Covered by 3-year warranty",Preorder Only,DriftShop
